PageRank,author,title,year
4.834619486881324e-05,"HansenStinus,ShanbhogueVikram,FolkestadLars,NielsenMorten Munk Frost,BrixenKim","['Bone Microarchitecture and Estimated Strength in 499 Adult Danish Women and Men: A Cross-Sectional, Population-Based High-Resolution Peripheral Quantitative Computed Tomographic Study on Peak Bone Structure']",2013.0
4.834619486881324e-05,"HanZ.-H.,PalnitkarS.,RaoD. Sudhaker,NelsonD.,ParfittA. M.",['Effects of Ethnicity and Age or Menopause on the Remodeling and Turnover of Iliac Bone: Implications for Mechanisms of Bone Loss'],1997.0
4.834619486881324e-05,"HammesStephen R.,LevinEllis R.",['Extranuclear Steroid Receptors: Nature and Actions'],2007.0
4.834619486881324e-05,HamiltonJohn A.,['CSF-1 signal transduction'],1997.0
4.834619486881324e-05,"HamiltonE. J.,Ghasem-ZadehA.,GianattiE.,Lim-JoonD.,BoltonD.,ZebazeR.,SeemanE.,ZajacJ. D.,GrossmannM.",['Structural Decay of Bone Microarchitecture in Men with Prostate Cancer Treated with Androgen Deprivation Therapy'],2010.0
4.834619486881324e-05,HaentjensPatrick,['Meta-analysis: Excess Mortality After Hip Fracture Among Older Women and Men'],2010.0
4.834619486881324e-05,KhoslaSundeep,['Update on Estrogens and the Skeleton'],2010.0
4.834619486881324e-05,WattsNelson B.,['Insights from the Global Longitudinal Study of Osteoporosis in Women (GLOW)'],2014.0
4.834619486881324e-05,"FuruyaKazuyuki,YamamotoNoriko,OhyabuYuki,MakinoAkito,MorikyuTeruyuki,IshigeHirohide,KuzutaniKazuya,EndoYasuhisa","['The Novel Non-steroidal Selective Androgen Receptor Modulator S-101479 Has Additive Effects with Bisphosphonate, Selective Estrogen Receptor Modulator, and Parathyroid Hormone on the Bones of Osteoporotic Female Rats']",2012.0
4.834619486881324e-05,"ManolagasS. C.,KousteniS.",['Perspective: Nonreproductive Sites of Action of Reproductive Hormones*'],2001.0
4.834619486881324e-05,"ManolagasStavros C.,JilkaRobert L.,KousteniStavroula,BellidoTeresita,WeinsteinRobert S.,O’BrienCharles A.,PlotkinLilian,HanLi",['Response to Windahl et al.'],2006.0
4.834619486881324e-05,"ManolagasStavros C.,AlmeidaMaria","['Gone with the Wnts: β-Catenin, T-Cell Factor, Forkhead Box O, and Oxidative Stress in Age-Dependent Diseases of Bone, Lipid, and Glucose Metabolism']",2007.0
4.834619486881324e-05,ManolagasStavros C.,['From Estrogen-Centric to Aging and Oxidative Stress: A Revised Perspective of the Pathogenesis of Osteoporosis'],2010.0
4.834619486881324e-05,ManolagasStavros C,"['Choreography from the tomb: An emerging role of dying osteocytes in the purposeful, and perhaps not so purposeful, targeting of bone remodeling']",2006.0
4.834619486881324e-05,"ManoHiroshi,YuasaTatsuhisa,KamedaTakashi,MiyazawaKoshi,NakamaruYukiya,ShiokawaMiho,MoriYoshihisa,YamadaTakeo,MiyataKatsunobu,ShindoHiroyuki,AzumaHirohiko,HakedaYoshiyuki,KumegawaMasayoshi",['Mammalian Mature Osteoclasts as Estrogen Target Cells'],1996.0
4.834619486881324e-05,"MaheshwariHiralal G.,BouillonRoger,NijsJos,OganovVictor S.,BakulinAlexej V.,BaumannGerhard","['The Impact of Congenital, Severe, Untreated Growth Hormone (GH) Deficiency on Bone Size and Density in Young Adults: Insights from Genetic GH-Releasing Hormone Receptor Deficiency']",2003.0
4.834619486881324e-05,"MaedaKazuhiro,KobayashiYasuhiro,UdagawaNobuyuki,UeharaShunsuke,IshiharaAkihiro,MizoguchiToshihide,KikuchiYuichiro,TakadaIchiro,KatoShigeaki,KaniShuichi,NishitaMichiru,MarumoKeishi,MartinT John,MinamiYasuhiro,TakahashiNaoyuki",['Wnt5a-Ror2 signaling between osteoblast-lineage cells and osteoclast precursors enhances osteoclastogenesis'],2012.0
4.834619486881324e-05,"MacdonaldHeather M,NishiyamaKyle K,KangJian,HanleyDavid A,BoydSteven K",['Age-related patterns of trabecular and cortical bone loss differ between sexes and skeletal sites: A population-based HR-pQCT study'],2010.0
4.834619486881324e-05,"SundhDaniel,MellströmDan,NilssonMartin,KarlssonMagnus,OhlssonClaes,LorentzonMattias",['Increased Cortical Porosity in Older Men With Fracture'],2015.0
4.834619486881324e-05,"MäättäJorma A,BükiKalman G,IvaskaKaisa K,Nieminen-PihalaVappu,EloTeresa D,KähkönenTiina,PoutanenMatti,HärkönenPirkko,VäänänenKalervo",['Inactivation of the androgen receptor in bone-forming cells leads to trabecular bone loss in adult female mice'],2013.0
4.834619486881324e-05,"LormeauC,SoudanB,d'HerbomezM,PignyP,DuquesnoyB,CortetB","['Sex hormone-binding globulin, estradiol, and bone turnover markers in male osteoporosis']",2004.0
4.834619486881324e-05,"LorentzonMattias,MellströmDan,OhlssonClaes",['Age of Attainment of Peak Bone Mass Is Site Specific in Swedish Men-The GOOD Study'],2005.0
4.834619486881324e-05,"LookerA. C.,WahnerH. W.,DunnW. L.,CalvoM. S.,HarrisT. B.,HeyseS. P.,Johnston JrC. C.,LindsayR.",['Updated Data on Proximal Femur Bone Mineral Levels of US Adults'],1998.0
4.834619486881324e-05,LongFanxin,['Building strong bones: molecular regulation of the osteoblast lineage'],2011.0
4.834619486881324e-05,"LiuMohan,GossPaul E.,IngleJames N.,KuboMichiaki,FurukawaYoichi,BatzlerAnthony,JenkinsGregory D.,CarlsonErin E.,NakamuraYusuke,SchaidDaniel J.,ChapmanJudy-Anne W.,ShepherdLois E.,EllisMatthew J.,KhoslaSundeep,WangLiewei,WeinshilboumRichard M.",['Aromatase Inhibitor-Associated Bone Fractures: A Case-Cohort GWAS and Functional Genomics'],2014.0
4.834619486881324e-05,"LiuChing-Ti,EstradaKarol,Yerges-ArmstrongLaura M,AminNajaf,EvangelouEvangelos,LiGuo,MinsterRyan L,CarlessMelanie A,KammererCandace M,OeiLing,ZhouYanhua,AlonsoNerea,DailianaZoe,ErikssonJoel,García-GiraltNatalia,GirouxSylvie,HustedLise Bjerre,KhusainovaRita I,KoromilaTheodora,KungAnnie WaiChee,LewisJoshua R,MasiLaura,Mencej-BedracSimona,NoguesXavier,PatelMillan S,PrezeljJanez,RichardsJ Brent,ShamPak Chung,SpectorTimothy,VandenputLiesbeth,XiaoSu-Mei,ZhengHou-Feng,ZhuKun,BalcellsSusana,BrandiMaria Luisa,FrostMorten,GoltzmanDavid,González-MacíasJesús,KarlssonMagnus,KhusnutdinovaElza K,KolliaPanagoula,LangdahlBente Lomholt,LjunggrenÖsten,LorentzonMattias,MarcJanja,MellströmDan,OhlssonClaes,OlmosJosé M,RalstonStuart H,RianchoJosé A,RousseauFrançois,UrreiztiRoser,Van HulWim,ZarrabeitiaMaría T,Castano-BetancourtMartha,DemissieSerkalem,GrundbergElin,HerreraLizbeth,KwanTony,Medina-GómezCarolina,PastinenTomi,SigurdssonGunnar,ThorleifssonGudmar,vanMeursJoyce BJ,BlangeroJohn,HofmanAlbert,LiuYongmei,MitchellBraxton D,O'ConnellJeffrey R,OostraBen A,RotterJerome I,StefanssonKari,StreetenElizabeth A,StyrkarsdottirUnnur,ThorsteinsdottirUnnur,TylavskyFrances A,UitterlindenAndre,CauleyJane A,HarrisTamara B,IoannidisJohn PA,PsatyBruce M,RobbinsJohn A,ZillikensM Carola,vanDuijnCornelia M,PrinceRichard L,KarasikDavid,RivadeneiraFernando,KielDouglas P,CupplesL Adrienne,HsuYi-Hsiang",['Assessment of gene-by-sex interaction effect on bone mineral density'],2012.0
4.834619486881324e-05,"LippunerK.,JohanssonH.,KanisJ. A.,RizzoliR.",['Remaining lifetime and absolute 10-year probabilities of osteoporotic fracture in Swiss men and women'],2008.0
4.834619486881324e-05,"LiYan,LiAimin,YangXiaoying,WeitzmannM. Neale",['Ovariectomy-induced bone loss occurs independently of B cells'],2007.0
4.834619486881324e-05,"LiXiaodong,OminskyMichael S.,StolinaMarina,WarmingtonKelly S.,GengZhaopo,NiuQing-Tian,AsuncionFrank J.,TanHong-Lin,GrisantiMario,DwyerDenise,AdamuSteven,KeHua Zhu,SimonetW. Scott,KostenuikPaul J.",['Increased RANK ligand in bone marrow of orchiectomized rats and prevention of their bone loss by the RANK ligand inhibitor osteoprotegerin'],2009.0
4.834619486881324e-05,"MäättäJorma A.,BükiKalman G.,GuGuoliang,AlanneMaria H.,VääräniemiJukka,LiljenbäckHeidi,PoutanenMatti,HärkönenPirkko,VäänänenKalervo",['Inactivation of estrogen receptor α in bone‐forming cells induces bone loss in female mice'],2012.0
4.834619486881324e-05,"SpeckerBonny L.,WeyHoward E.,BinkleyTeresa L.,BeareTianna M.,MinettMaggie,WeidauerLee",['Rural vs. non-rural differences and longitudinal bone changes by DXA and pQCT in men aged 20-66years: A population-based study'],2015.0
4.834619486881324e-05,"SnyderPeter J,EllenbergSusan S,CunninghamGlenn R,MatsumotoAlvin M,BhasinShalender,Barrett-ConnorElizabeth,GillThomas M,FarrarJohn T,CellaDavid,RosenRaymond C,ResnickSusan M,SwerdloffRonald S,CauleyJane A,CifelliDenise,FluhartyLaura,PahorMarco,EnsrudKristine E,LewisCora E,MolitchMark E,CrandallJill P,WangChristina,BudoffMatthew J,WengerNanette K,MohlerEmile R,BildDiane E,CookNakela L,KeavenyTony M,KopperdahlDavid L,LeeDavid,SchwartzAnn V,StorerThomas W,ErshlerWilliam B,RoyCindy N,RaffelLeslie J,RomashkanSergei,HadleyEvan",['The Testosterone Trials: Seven coordinated trials of testosterone treatment in elderly men'],2014.0
4.834619486881324e-05,"SmithMatthew R.,MortonRonald A.,BarnetteK. Gary,SieberPaul R.,MalkowiczS. Bruce,RodriguezDomingo,HancockMichael L.,SteinerMitchell S.",['Toremifene to Reduce Fracture Risk in Men Receiving Androgen Deprivation Therapy for Prostate Cancer'],2010.0
4.834619486881324e-05,"SenguptaA,LiuW K,YeungY G,YeungD C,FrackeltonA R,StanleyE R",['Identification and subcellular localization of proteins that are rapidly phosphorylated in tyrosine in response to colony-stimulating factor 1.'],1988.0
4.834619486881324e-05,"ShahinianVahakn B.,KuoYong-Fang,FreemanJean L.,GoodwinJames S.",['Risk of Fracture after Androgen Deprivation for Prostate Cancer'],2005.0
4.834619486881324e-05,"ShenJian,NielsonCarrie M,MarshallLynn M,LeeDavid C,KeavenyTony M,OrwollEric S",['The Association Between BMI and QCT-Derived Proximal Hip Structure and Strength in Older Men: A Cross-Sectional Study'],2015.0
4.834619486881324e-05,"SherarLauren B.,MirwaldRobert L.,Baxter-JonesAdam D.G.,ThomisMartine",['Prediction of adult height using maturity-based cumulative height velocity curves'],2005.0
4.834619486881324e-05,"ShiauAndrew K.,BarstadDanielle,LoriaPaula M.,ChengLin,KushnerPeter J.,AgardDavid A.,GreeneGeoffrey L.",['The Structural Basis of Estrogen Receptor/Coactivator Recognition and the Antagonism of This Interaction by Tamoxifen'],1998.0
4.834619486881324e-05,"SilvermanS. L.,ChinesA. A.,KendlerD. L.,KungA. W. C.,TeglbjærgC. S.,FelsenbergD.,MaironN.,ConstantineG. D.,AdachiJ. D.","['Sustained efficacy and safety of bazedoxifene in preventing fractures in postmenopausal women with osteoporosis: results of a 5-year, randomized, placebo-controlled study']",2011.0
4.834619486881324e-05,"SilvermanStuart L,ChristiansenClaus,GenantHarry K,VukicevicSlobodan,ZanchettaJosé R,de VilliersTobie J,ConstantineGinger D,ChinesArkadi A","['Efficacy of Bazedoxifene in Reducing New Vertebral Fracture Risk in Postmenopausal Women With Osteoporosis: Results From a 3-Year, Randomized, Placebo-, and Active-Controlled Clinical Trial*']",2008.0
4.834619486881324e-05,"SimsNatalie A.,BrennanKaren,SpalivieroJenny,HandelsmanDavid J.,SeibelMarkus J.",['Perinatal testosterone surge is required for normal adult bone size but not for normal bone remodeling'],2006.0
4.834619486881324e-05,"SimsN.A,DupontS,KrustA,Clement-LacroixP,MinetD,Resche-RigonM,Gaillard-KellyM,BaronR",['Deletion of estrogen receptors reveals a regulatory role for estrogen receptors-β in bone remodeling in females but not in males'],2002.0
4.834619486881324e-05,"SimsNatalie A.,MartinT. John",['Coupling Signals between the Osteoclast and Osteoblast: How are Messages Transmitted between These Temporary Visitors to the Bone Surface?'],2015.0
4.834619486881324e-05,"SingerAndrea,ExuzidesAlex,SpanglerLeslie,O’MalleyCynthia,ColbyChris,JohnstonKarissa,AgodoaIrene,BakerJessica,KaganRisa",['Burden of Illness for Osteoporotic Fractures Compared With Other Serious Diseases Among Postmenopausal Women in the United States'],2015.0
4.834619486881324e-05,"SinghGurmeet K. S.,TurnerLeo,DesaiReena,JimenezMark,HandelsmanDavid J.",['Pharmacokinetic-Pharmacodynamic Study of Subcutaneous Injection of Depot Nandrolone Decanoate Using Dried Blood Spots Sampling Coupled With Ultrapressure Liquid Chromatography Tandem Mass Spectrometry Assays'],2014.0
4.834619486881324e-05,"SinghalVandana,GohBrian C.,BouxseinMary L.,FaugereMarie-Claude,DiGirolamoDouglas J.",['Osteoblast-restricted Disruption of the Growth Hormone Receptor in Mice Results in Sexually Dimorphic Skeletal Phenotypes'],2013.0
4.834619486881324e-05,"SinnesaelMieke,JardiFerran,DeboelLudo,LaurentMichaël R.,DuboisVanessa,ZajacJeffrey D.,DaveyRachel A.,CarmelietGeert,ClaessensFrank,VanderschuerenDirk",['The androgen receptor has no direct antiresorptive actions in mouse osteoclasts'],2015.0
4.834619486881324e-05,"SinnesaelMieke,LaurentMichaël R.,JardiFerran,DuboisVanessa,DeboelLudo,DelisserPeter,BehetsGeert J.,D'HaesePatrick C.,CarmelietGeert,ClaessensFrank,VanderschuerenDirk",['Androgens Inhibit the Osteogenic Response to Mechanical Loading in Adult Male Mice'],2015.0
4.834619486881324e-05,"SjögrenKlara,LagerquistMarie,Moverare-SkrticSofia,AnderssonNiklas,WindahlSara H,SwansonCharlotte,MohanSubburaman,PoutanenMatti,OhlssonClaes",['Elevated Aromatase Expression in Osteoblasts Leads to Increased Bone Mass Without Systemic Adverse Effects'],2009.0
4.834619486881324e-05,"SlemendaC W,LongcopeC,ZhouL,HuiS L,PeacockM,JohnstonC C",['Sex steroids and bone mass in older men. Positive associations with serum estrogens and negative associations with androgens.'],1997.0
4.834619486881324e-05,"SmithEric P.,SpeckerBonny,BachrachBert E.,KimbroK. S.,LiX. J.,YoungMarian F.,FedarkoNeal S.,AbuzzahabM. J.,FrankGraeme R.,CohenRobert M.,LubahnDennis B.,KorachKenneth S.",['Impact on Bone of an Estrogen Receptor-α Gene Loss of Function Mutation'],2008.0
4.834619486881324e-05,"SmithGordon I.,YoshinoJun,ReedsDominic N.,BradleyDavid,BurrowsRachel E.,HeiseyHenry D.,MoseleyAnna C.,MittendorferBettina","['Testosterone and Progesterone, But Not Estradiol, Stimulate Muscle Protein Synthesis in Postmenopausal Women']",2014.0
4.834619486881324e-05,"SmithMatthew R.,FallonMary Anne,LeeHang,FinkelsteinJoel S.",['Raloxifene to Prevent Gonadotropin-Releasing Hormone Agonist-Induced Bone Loss in Men with Prostate Cancer: A Randomized Controlled Trial'],2004.0
4.834619486881324e-05,"SmithMatthew R.,GoodeMelissa,ZietmanAnthony L.,McGovernFrancis J.,LeeHang,FinkelsteinJoel S.",['Bicalutamide Monotherapy Versus Leuprolide Monotherapy for Prostate Cancer: Effects on Bone Mineral Density and Body Composition'],2004.0
4.834619486881324e-05,"LiXinmin,MasindeGodfred,GuWeikuan,WergedalJon,MohanSubburaman,BaylinkDavid J","['Genetic Dissection of Femur Breaking Strength in a Large Population (MRL/MpJ×SJL/J) of F2 Mice: Single QTL Effects, Epistasis, and Pleiotropy']",2002.0
4.834619486881324e-05,"LiJau-Yi,TawfeekHesham,BediBrahmchetna,YangXiaoying,AdamsJonathan,GaoKristy Y.,ZayzafoonMajd,WeitzmannM. Neale,PacificiRoberto",['Ovariectomy disregulates osteoblast and osteoclast formation through the T-cell receptor CD40 ligand'],2010.0
4.834619486881324e-05,"LegrandE,HeddeC,GalloisY,DegasneI,Boux de CassonF,MathieuE,BasléM.-F,ChappardD,AudranM",['Osteoporosis in men: a potential role for the sex hormone binding globulin'],2001.0
4.834619486881324e-05,"LeeSun-Kyeong,KalinowskiJudith F,JacquinClaire,AdamsDouglas J,GronowiczGloria,LorenzoJoseph A",['Interleukin-7 Influences Osteoclast Function In Vivo but Is Not a Critical Factor in Ovariectomy-Induced Bone Loss'],2006.0
4.834619486881324e-05,"KumarMohan B.,TarpeyRex W.,PerdewGary H.",['Differential Recruitment of Coactivator RIP140 byAh and Estrogen Receptors'],1999.0
4.834619486881324e-05,"KuchukNatalia O.,van SchoorNatasja M.,PluijmSaskia M. F.,SmitJohannes H.,de RondeWillem,LipsPaul","['The association of sex hormone levels with quantitative ultrasound, bone mineral density, bone turnover and osteoporotic fractures in older men and women']",2007.0
4.834619486881324e-05,"KrumSusan A.,Miranda-CarboniGustavo A.,LupienMathieu,EeckhouteJerome,CarrollJason S.,BrownMyles",['Unique ERα Cistromes Control Cell Type-Specific Gene Regulation'],2008.0
4.834619486881324e-05,"KrumSusan A,Miranda-CarboniGustavo A,HauschkaPeter V,CarrollJason S,LaneTimothy F,FreedmanLeonard P,BrownMyles",['Estrogen protects bone by inducing Fas ligand in osteoblasts to regulate osteoclast survival'],2008.0
4.834619486881324e-05,KrumSusan A.,['Direct transcriptional targets of sex steroid hormones in bone'],2011.0
4.834619486881324e-05,KronenbergHenry M.,['Developmental regulation of the growth plate'],2003.0
4.834619486881324e-05,"KremerM.,JuddJ.,RifkinB.,AuszmannJ.,OurslerM. J.",['Estrogen modulation of osteoclast lysosomal enzyme secretion'],1995.0
4.834619486881324e-05,"KousteniS.,ChenJ.-R.,BellidoT.,HanL.,AliA. A.,O'BrienC. A.,PlotkinL.,FuQ.,MancinoA. T.,WenY.,VertinoA. M.,PowersC. C.,StewartS. A.,EbertR.,ParfittA. M.,WeinsteinR. S.,JilkaR. L.,ManolagasS. C.",['Reversal of Bone Loss in Mice by Nongenotropic Signaling of Sex Steroids'],2002.0
4.834619486881324e-05,"KornreichL.,KonenO.,SchwarzM.,SiegelY.,HorevG.,HershkovitzI.,LaronZ.",['Abnormalities of the axial and proximal appendicular skeleton in adults with Laron syndrome (growth hormone insensitivity)'],2007.0
4.834619486881324e-05,"KondohShino,InoueKazuki,IgarashiKatsuhide,SugizakiHiroe,Shirode-FukudaYuko,InoueErina,YuTaiyong,TakeuchiJun K.,KannoJun,BonewaldLynda F.,ImaiYuuki",['Estrogen receptor α in osteocytes regulates trabecular bone formation in female mice'],2014.0
4.834619486881324e-05,"KolletOrit,DarAyelet,ShivtielShoham,KalinkovichAlexander,LapidKfir,SztainbergYejezkel,TesioMelania,SamsteinRobert M,GoichbergPolina,SpiegelAsaf,ElsonAri,LapidotTsvee",['Osteoclasts degrade endosteal components and promote mobilization of hematopoietic progenitor cells'],2006.0
4.834619486881324e-05,"KleerekoperM.,VillanuevaA. R.,StanciuJ.,RaoD. Sudhaker,ParfittA. M.",['The role of three-dimensional trabecular microstructure in the pathogenesis of vertebral compression fractures'],1985.0
4.834619486881324e-05,"KirmaniSalman,ChristenDavid,van LentheG Harry,FischerPhilip R,BouxseinMary L,McCreadyLouise K,MeltonL Joseph,RiggsB Lawrence,AminShreyasee,MüllerRalph,KhoslaSundeep",['Bone Structure at the Distal Radius During Adolescent Growth'],2009.0
4.834619486881324e-05,"KimSung Hoon,KatzenellenbogenJohn A.",['Hormone–PAMAM Dendrimer Conjugates: Polymer Dynamics and Tether Structure Affect Ligand Access to Receptors'],2006.0
4.834619486881324e-05,"KimBom-Taeck,MosekildeLis,DuanYunbo,ZhangXin-Zhou,TornvigLise,ThomsenJesper Skovhus,SeemanEgo",['The Structural and Hormonal Basis of Sex Differences in Peak Appendicular Bone Strength in Rats'],2003.0
4.834619486881324e-05,"KhoslaSundeep,RiggsB. Lawrence,RobbRichard A.,CampJon J.,AchenbachSara J.,ObergAnn L.,RouleauPeggy A.,MeltonL. Joseph",['Relationship of Volumetric Bone Density and Structural Parameters at Different Skeletal Sites to Sex Steroid Levels in Women'],2005.0
